rating,price_€,sim_dual,sim_sing,sim_3G,sim_4G,sim_5G,sim_volte,sim_wifi,sim_nfc,sim_irc_bl,sim_vo5g,ram_,memory_int(MB),battery_mAh,battery_w,display_inch,display_hz
77.0,170.48899999999998,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.6,120.0
66.0,93.489,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,,6.51,
80.0,159.39,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,6000.0,15.0,6.4,90.0
80.0,170.39,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,15.0,6.6,90.0
78.0,164.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,60.0,6.6,120.0
75.0,175.98899999999998,1,0,1,1,1,1,1,0,1,0,4096.0,65536.0,5000.0,18.0,6.5,90.0
82.0,396.0,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4080.0,18.0,6.0,90.0
,769.9889999999999,1,0,1,1,1,1,1,1,0,1,12288.0,262144.0,4800.0,150.0,6.73,144.0
86.0,296.89,1,0,1,1,1,1,1,1,1,0,8192.0,262144.0,4300.0,210.0,6.67,120.0
71.0,116.93,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,15.0,6.6,
85.0,472.89,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4500.0,80.0,6.7,120.0
77.0,274.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4500.0,,6.58,90.0
77.0,159.379,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,44.0,6.44,120.0
73.0,181.39,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.56,90.0
82.0,269.434,1,0,1,1,1,1,1,0,0,0,8192.0,262144.0,4500.0,60.0,6.4,90.0
61.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,5000.0,,6.51,
85.0,263.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.8,144.0
89.0,549.549,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,65.0,6.7,120.0
83.0,1428.9,1,0,1,1,1,1,1,1,0,0,6144.0,262144.0,3095.0,,6.1,120.0
80.0,219.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4000.0,33.0,6.44,
67.0,164.89,1,0,1,1,0,1,1,1,0,0,4096.0,65536.0,5000.0,25.0,6.62,
85.0,255.959,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4000.0,33.0,6.44,
75.0,153.989,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,5020.0,18.0,6.67,
,21.439,1,0,0,0,0,0,0,0,0,0,8192.0,131072.0,800.0,,2.0,
,30.789,1,0,1,1,0,1,1,0,0,0,64.0,128.0,2500.0,,2.4,
85.0,389.279,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,80.0,6.7,120.0
,876.6999999999999,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5003.0,30.0,6.71,120.0
62.0,104.489,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5050.0,10.0,6.74,
76.0,135.73999999999998,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,18.0,6.6,90.0
74.0,118.789,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,5000.0,18.0,6.58,90.0
73.0,164.89,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,6000.0,18.0,6.7,
89.0,681.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,65.0,6.8,120.0
,570.68,1,0,1,1,1,1,1,1,1,0,12288.0,262144.0,4600.0,120.0,6.73,120.0
80.0,186.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.59,90.0
84.0,219.89,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,4000.0,66.0,6.78,90.0
87.0,637.9889999999999,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,3700.0,25.0,6.1,120.0
87.0,516.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5600.0,68.0,6.92,144.0
77.0,230.89,1,0,1,1,1,1,1,1,0,0,4096.0,131072.0,5000.0,18.0,6.58,
82.0,197.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4470.0,18.0,6.67,
82.0,192.489,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.5,90.0
80.0,197.989,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.5,90.0
,549.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,6000.0,44.0,6.51,144.0
,26.389,1,0,1,1,0,1,1,0,0,0,64.0,128.0,1900.0,,2.4,
74.0,164.989,1,0,1,1,1,1,1,0,1,0,4096.0,131072.0,5000.0,33.0,6.67,120.0
82.0,219.78,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5020.0,33.0,6.67,120.0
85.0,395.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4400.0,66.0,6.62,120.0
78.0,175.98899999999998,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,30.0,6.4,
88.0,461.989,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,4000.0,25.0,6.2,120.0
83.0,285.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5500.0,67.0,6.67,120.0
65.0,87.89,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,18.0,6.5,90.0
84.0,329.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,80.0,6.43,90.0
83.0,307.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4500.0,65.0,6.43,90.0
84.0,329.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5500.0,67.0,6.67,120.0
68.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4230.0,,6.52,
81.0,153.989,1,0,1,1,0,1,1,0,1,0,8192.0,131072.0,5000.0,33.0,6.43,90.0
71.0,126.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,18.0,6.5,
87.0,439.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,6000.0,65.0,6.78,144.0
84.0,307.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4300.0,65.0,6.43,120.0
79.0,269.489,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,15.0,6.5,90.0
86.0,670.9889999999999,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,165.0,6.8,120.0
89.0,1220.989,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4400.0,25.0,7.6,120.0
89.0,604.9889999999999,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4000.0,,6.8,
80.0,181.39,1,0,1,1,0,1,1,0,1,0,6144.0,65536.0,5020.0,33.0,6.67,
83.0,274.89,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,4500.0,25.0,6.5,90.0
,14.289,0,1,0,0,0,0,0,0,0,0,4096.0,4.0,800.0,,1.77,
,275.0,1,0,1,1,0,1,1,0,0,0,3072.0,16384.0,3360.0,,6.0,
,21.989,1,0,1,1,0,1,1,0,0,0,1024.0,8192.0,2000.0,,4.5,
66.0,109.45,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.5,
75.0,142.989,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,,6.56,
83.0,219.989,1,0,1,1,0,1,1,1,0,0,8192.0,262144.0,5000.0,66.0,6.67,120.0
84.0,362.989,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,5000.0,120.0,6.73,120.0
81.0,313.478,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4500.0,20.0,6.58,120.0
71.0,175.97799999999998,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,33.0,6.56,
,41.239,1,0,1,1,0,0,0,0,0,0,48.0,128.0,1450.0,,2.8,
89.0,659.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4800.0,125.0,6.7,165.0
78.0,186.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,67.0,6.59,120.0
82.0,307.989,1,0,1,1,1,1,1,0,0,0,12288.0,262144.0,4700.0,66.0,6.44,90.0
75.0,148.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5050.0,18.0,6.5,90.0
78.0,181.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,25.0,6.6,
66.0,120.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4230.0,,6.52,
71.0,153.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,18.0,6.7,
74.0,109.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.6,90.0
83.0,351.934,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,80.0,6.7,120.0
83.0,273.02,1,0,1,1,1,1,1,0,1,0,6144.0,131072.0,4500.0,120.0,6.67,120.0
83.0,252.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4700.0,80.0,6.62,120.0
88.0,659.89,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4700.0,120.0,6.78,120.0
62.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.5,
72.0,115.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,,6.53,
,82.48899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,3000.0,,5.5,
75.0,109.89,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,4000.0,18.0,6.3,
76.0,137.39,1,0,1,1,1,1,1,0,1,0,4096.0,131072.0,5000.0,18.0,6.5,90.0
69.0,153.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.51,
79.0,197.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,15.0,6.6,90.0
83.0,274.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4000.0,33.0,6.44,90.0
85.0,241.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4500.0,65.0,6.4,
77.0,219.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4300.0,30.0,6.55,90.0
,1099.989,1,0,1,1,1,1,1,1,0,0,12288.0,131072.0,5000.0,45.0,6.9,
77.0,1208.9,1,0,1,1,0,1,1,1,0,0,4096.0,65536.0,3500.0,18.0,6.5,
,582.89,0,1,1,1,0,1,1,0,0,0,3072.0,32768.0,2230.0,,4.7,
,1.089,1,0,1,0,0,0,1,0,0,0,1024.0,4096.0,1325.0,,4.0,
80.0,219.89,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,5000.0,33.0,6.5,120.0
69.0,126.489,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,,6.5,
,7.688999999999999,1,0,0,0,0,0,0,0,0,0,32.0,32.0,3000.0,,1.8,
75.0,153.989,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,5000.0,33.0,6.67,120.0
82.0,252.89,1,0,1,1,0,1,1,0,0,0,12288.0,262144.0,9800.0,66.0,6.78,120.0
84.0,318.89,1,0,1,1,1,1,1,0,0,0,8192.0,262144.0,5000.0,80.0,6.7,120.0
85.0,307.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,67.0,6.67,120.0
82.0,219.89,1,0,1,1,1,1,1,1,1,0,6144.0,131072.0,5080.0,67.0,6.6,144.0
83.0,252.989,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.4,90.0
82.0,197.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,44.0,6.44,
81.0,170.48899999999998,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5000.0,33.0,6.43,90.0
84.0,197.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,30.0,6.78,90.0
77.0,153.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,18.0,6.6,120.0
73.0,148.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.51,
79.0,162.789,1,0,1,1,1,1,1,0,1,0,6144.0,131072.0,5000.0,18.0,6.5,90.0
62.0,76.98899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,,6.5,
69.0,131.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.52,
85.0,263.934,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4000.0,33.0,6.44,90.0
,39.479,1,0,1,1,0,1,0,0,0,0,64.0,128.0,1150.0,,2.4,
80.0,1538.9,1,0,1,1,1,1,1,1,0,0,6144.0,524288.0,5000.0,33.0,6.1,
89.0,769.9889999999999,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4000.0,21.0,6.5,
89.0,637.9889999999999,0,1,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,18.0,6.7,90.0
87.0,946.0,1,0,1,1,0,1,1,1,0,0,8192.0,262144.0,4300.0,25.0,6.7,
71.0,131.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,15.0,6.5,
77.0,164.989,1,0,1,1,0,1,1,1,1,0,6144.0,131072.0,5000.0,67.0,6.67,120.0
81.0,291.489,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,80.0,6.62,120.0
62.0,98.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,10.0,6.5,
82.0,1055.989,1,0,1,1,1,1,1,1,0,0,6144.0,524288.0,3279.0,,6.1,
85.0,527.89,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,4700.0,120.0,6.78,120.0
81.0,197.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.8,120.0
83.0,252.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,33.0,6.59,120.0
,14.289,1,0,0,0,0,0,0,0,0,0,4096.0,4.0,800.0,,1.77,
,1099.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,45.0,6.8,120.0
86.0,439.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,4700.0,120.0,6.67,120.0
88.0,428.989,1,0,1,1,1,1,1,1,1,0,12288.0,262144.0,5000.0,120.0,6.67,120.0
63.0,137.39,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,,6.51,
,60.38999999999999,1,0,1,1,0,0,1,0,0,0,8192.0,131072.0,1450.0,,3.6,
86.0,439.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4500.0,25.0,6.71,120.0
,14.729,1,0,0,0,0,0,0,0,0,0,4096.0,4.0,1750.0,,1.8,
80.0,183.535,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,18.0,6.58,
,769.89,1,0,1,1,0,1,1,1,1,0,8192.0,131072.0,4400.0,66.0,6.76,90.0
66.0,76.98899999999999,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.52,
86.0,791.9889999999999,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,6000.0,65.0,6.78,165.0
84.0,296.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,50.0,6.43,120.0
75.0,181.489,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.5,90.0
74.0,197.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,,6.5,
68.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.53,
63.0,438.9,1,0,1,1,0,1,1,1,0,0,3072.0,65536.0,1821.0,18.0,4.7,
,30.789,0,1,0,0,0,0,0,0,0,0,32.0,32.0,200.0,,0.49,
60.0,65.98899999999999,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,4000.0,10.0,6.5,
76.0,384.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,120.0,6.57,120.0
77.0,186.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,6000.0,44.0,6.58,
84.0,252.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4800.0,33.0,6.58,120.0
84.0,219.89,1,0,1,1,0,1,1,0,0,0,8192.0,262144.0,4500.0,44.0,6.44,90.0
74.0,119.35,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,5000.0,18.0,6.6,90.0
75.0,148.489,1,0,1,1,1,1,1,0,0,0,4096.0,65536.0,5000.0,33.0,6.6,90.0
,10.538,1,0,0,0,0,0,0,0,0,0,4096.0,4.0,1200.0,,1.8,
61.0,73.689,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,18.0,6.6,
80.0,197.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.59,90.0
69.0,153.89,1,0,1,1,1,1,1,0,1,0,4096.0,131072.0,5000.0,18.0,6.58,90.0
,1044.89,1,0,1,1,1,1,1,1,0,0,12288.0,524288.0,4600.0,120.0,6.76,120.0
72.0,98.648,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.6,
60.0,80.52,1,0,1,1,0,1,1,0,0,0,2048.0,65536.0,5000.0,,6.6,
69.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.5,
75.0,153.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,15.0,6.5,
79.0,162.206,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,5000.0,18.0,6.8,
83.0,186.989,1,0,1,1,1,1,1,1,1,0,6144.0,131072.0,5000.0,67.0,6.6,120.0
83.0,285.89,1,0,1,1,1,1,1,0,1,0,8192.0,131072.0,4520.0,33.0,6.67,120.0
78.0,181.489,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5000.0,33.0,6.43,
81.0,219.989,1,0,1,1,0,1,1,0,1,0,6144.0,65536.0,5020.0,33.0,6.67,120.0
80.0,258.5,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,33.0,6.67,144.0
85.0,604.9889999999999,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4300.0,25.0,6.8,
80.0,214.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,18.0,6.5,
,879.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,,6.8,
83.0,439.989,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,4500.0,25.0,6.7,
89.0,1022.989,1,0,1,1,1,1,1,1,1,0,12288.0,262144.0,4300.0,,6.8,
,19.789,1,0,0,0,0,0,1,0,0,0,8192.0,16.0,1480.0,,2.8,
84.0,362.89,1,0,1,1,1,1,1,1,1,0,8192.0,262144.0,5000.0,120.0,6.78,120.0
72.0,159.489,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,15.0,6.5,90.0
70.0,153.989,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,15.0,6.51,
,87.98899999999999,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,5000.0,10.0,6.51,
,63.635,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,5000.0,18.0,6.6,
73.0,142.89,1,0,1,1,1,1,1,0,1,0,4096.0,131072.0,5000.0,18.0,6.58,90.0
84.0,219.89,1,0,1,1,1,1,1,0,1,0,8192.0,131072.0,5100.0,120.0,6.73,120.0
79.0,263.89,1,0,1,1,1,1,1,0,0,0,12288.0,262144.0,5000.0,33.0,6.56,90.0
77.0,197.989,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,4000.0,15.0,6.4,
80.0,186.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,120.0,6.91,
68.0,109.989,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,,6.5,
63.0,91.289,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.82,
89.0,904.189,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,5000.0,30.0,6.1,120.0
,20.35,0,1,0,0,0,0,0,0,0,0,8192.0,131072.0,800.0,,1.5,
84.0,549.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,80.0,6.67,144.0
71.0,131.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5050.0,18.0,6.5,90.0
82.0,329.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4300.0,67.0,6.55,120.0
,1014.739,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4500.0,33.0,7.1,120.0
84.0,1538.9,1,0,1,1,1,1,1,1,0,0,6144.0,262144.0,4352.0,,6.7,120.0
74.0,164.89,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.51,
79.0,175.868,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.43,
76.0,128.975,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,15.0,6.4,
80.0,197.934,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4310.0,30.0,6.43,
86.0,1484.9889999999998,0,1,1,1,0,1,1,0,0,0,8192.0,262144.0,4000.0,45.0,7.4,
81.0,281.545,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4300.0,30.0,6.49,90.0
67.0,82.48899999999999,1,0,1,1,0,0,1,0,0,0,6144.0,131072.0,4000.0,,6.2,
74.0,119.79,1,0,1,1,0,1,1,0,1,0,6144.0,65536.0,5000.0,18.0,6.53,
83.0,208.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4015.0,30.0,6.43,
82.0,219.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,20.0,6.67,
80.0,175.89,1,0,1,1,0,1,1,1,0,0,4096.0,131072.0,4000.0,15.0,6.4,
89.0,648.9889999999999,1,0,1,1,0,1,1,1,0,0,12288.0,262144.0,4300.0,45.0,6.8,
71.0,137.5,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.35,
82.0,329.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4500.0,18.0,6.38,
86.0,351.89,1,0,1,1,1,1,1,0,0,1,8192.0,262144.0,4700.0,80.0,6.67,120.0
86.0,329.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4000.0,33.0,6.44,90.0
,1187.89,1,0,1,1,1,1,1,1,0,0,16384.0,524288.0,6000.0,65.0,6.78,165.0
84.0,351.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4020.0,68.0,6.28,120.0
87.0,538.89,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5000.0,120.0,6.67,120.0
85.0,1099.89,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4500.0,66.0,6.76,120.0
65.0,104.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.52,
89.0,1792.89,1,0,1,1,0,1,1,1,1,0,8192.0,524288.0,4600.0,66.0,7.8,120.0
80.0,274.989,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,67.0,6.62,144.0
72.0,912.89,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,3285.0,,6.06,
79.0,175.98899999999998,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.95,120.0
64.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.52,
73.0,197.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,,6.5,
,912.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4500.0,120.0,6.78,120.0
77.0,142.989,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,6000.0,18.0,6.5,90.0
83.0,329.89,1,0,1,1,0,0,1,1,0,0,8192.0,131072.0,4300.0,66.0,6.57,120.0
,76.98899999999999,1,0,1,0,0,0,1,0,0,0,1024.0,16384.0,4000.0,,6.1,
,670.9889999999999,1,0,1,1,0,1,1,1,1,0,8192.0,262144.0,4360.0,66.0,6.6,120.0
83.0,307.89,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5500.0,67.0,6.67,120.0
,57.739,1,0,1,1,0,1,1,0,0,0,2048.0,16384.0,3000.0,,5.45,
80.0,164.989,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,30.0,6.5,120.0
87.0,494.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,65.0,6.55,90.0
87.0,247.39,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,20.0,6.7,90.0
,560.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4500.0,65.0,6.7,120.0
75.0,126.489,1,0,1,1,0,1,1,0,1,0,6144.0,65536.0,6000.0,18.0,6.53,
,65.89,1,0,1,1,0,1,1,0,0,0,1024.0,16384.0,4000.0,,6.5,
84.0,297.0,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4000.0,33.0,6.44,
86.0,329.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5000.0,33.0,6.67,144.0
84.0,307.89,1,0,1,1,0,1,1,0,0,0,8192.0,262144.0,4500.0,33.0,6.44,
,36.19,1,0,0,1,0,1,1,0,0,0,8192.0,131072.0,2000.0,,2.4,
89.0,824.9889999999999,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4000.0,25.0,6.2,
72.0,109.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.53,
82.0,219.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4000.0,30.0,6.4,
75.0,146.069,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4000.0,20.0,6.4,
68.0,121.0,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.35,
,207.9,0,0,0,0,0,0,0,0,0,0,,,5000.0,33.0,4.0,
78.0,142.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,4000.0,,6.18,
61.0,80.289,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,10.0,6.52,
,10.945,1,0,0,0,0,0,0,0,0,0,52.0,32.0,1000.0,,1.8,
61.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,4096.0,32768.0,5000.0,,6.5,
86.0,604.89,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5000.0,67.0,6.73,120.0
77.0,549.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,120.0,6.67,120.0
,604.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4500.0,100.0,6.78,120.0
60.0,549.89,1,0,1,1,1,1,1,1,0,0,,,5000.0,33.0,6.1,
71.0,170.48899999999998,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,6000.0,18.0,6.8,120.0
78.0,1868.9,1,0,1,1,1,1,1,1,0,0,6144.0,524288.0,4323.0,,6.7,120.0
75.0,593.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4830.0,67.0,6.6,120.0
80.0,208.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,6000.0,44.0,6.58,120.0
76.0,186.989,1,0,1,1,1,1,1,1,0,0,4096.0,65536.0,5000.0,33.0,6.6,90.0
86.0,384.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4200.0,67.0,6.5,144.0
,912.89,1,0,1,1,1,1,1,1,1,0,12288.0,524288.0,5000.0,80.0,7.0,120.0
89.0,516.9889999999999,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,65.0,6.7,120.0
